Index,Height(cm),Weight(kg)
3166,173.22840639999998,58.622592953600005
3167,172.31964520000002,59.4871846648
3168,179.18424919999998,61.97105445679999
3169,165.75598040000003,50.2950974256
3170,172.1799452,52.4091083008
3171,169.6690536,59.9425456736
3172,173.05825180000002,62.558773611199996
3173,171.4106046,55.8100503984
3174,178.92039400000002,67.48029217039999
3175,173.5739734,56.19097696
3176,174.4458284,62.674348852799994
3177,172.5964544,55.5124940464
3178,167.4373334,54.6863669368
3179,173.0762604,55.011864556
3180,170.9397648,60.5145705448
3181,171.28027719999997,55.2355307712
3182,167.81973040000003,55.4565207936
3183,176.0870748,61.645284682399996
3184,167.38282500000003,61.0501719784
3185,170.78624720000002,53.2586861168
3186,172.7520294,58.654435112
3187,174.31280859999998,55.521021576
3188,172.1111874,64.9591824752
3189,171.57151359999997,58.0930696528
3190,170.848401,48.6686525912
3191,181.6977062,65.9643423472
3192,165.26639540000002,55.906801572
3193,171.28401100000002,52.5891843248
3194,175.6551478,59.510181779199996
3195,170.4557424,50.3018105872
3196,173.9514174,60.3056460696
3197,172.86297660000002,65.0331179712
3198,173.7493858,64.574037508
3199,182.8105056,62.8407717576
3200,172.43132899999998,65.77501304639999
3201,175.0894898,60.7096151048
3202,173.3328258,48.2285322736
3203,167.6721818,53.2105146464
3204,171.132119,61.134902964000005
3205,173.26264559999998,64.3931450184
3206,173.59739219999997,59.8614887832
3207,174.39464740000003,62.148000696000004
3208,174.8644458,65.6506834792
3209,175.3569772,65.08364812
3210,173.009179,58.004528494400006
3211,170.96968600000002,57.1653379352
3212,176.51887480000002,57.3539414888
3213,176.2750348,57.944019321599995
3214,171.6405508,57.2878984936
3215,168.7346384,48.4245293768
3216,175.81600600000002,55.767820983200004
3217,168.1303216,54.861272012
3218,169.1425878,48.9063801584
3219,169.7113192,61.5488510232
3220,172.725715,56.605696125600005
3221,175.489743,55.998653952
3222,174.277782,60.7513002096
3223,181.92381699999999,71.512861128
3224,171.288202,60.616628744799996
3225,165.4243326,51.5967250288
3226,174.94981520000002,63.379684412799996
3227,167.204136,56.2089392032
3228,170.87768720000003,53.1618442248
3229,173.6448648,52.045146079999995
3230,172.6909932,61.5008609896
3231,177.7983236,59.0714222376
3232,169.49714640000002,60.032084734399994
3233,171.3832488,52.9680243632
3234,165.14953,55.377368989599994
3235,180.66316419999998,66.739712512
3236,171.881292,60.6233419064
3237,174.678213,69.85176186480001
3238,173.9459056,61.395899800799995
3239,169.867072,54.2111385984
3240,179.1746226,60.8984000952
3241,170.3042822,57.5063030416
3242,171.79663380000002,53.870944598399994
3243,171.64370040000003,54.6102541992
3244,180.0234398,67.34875049040001
3245,168.2372302,56.76250288
3246,170.206797,55.109840428
3247,171.8085972,58.5355032896
3248,172.470064,61.14501806559999
3249,176.0596682,61.899160124800005
3250,173.3005678,54.2281936576
3251,170.1407824,61.572664603199996
3252,170.2044602,57.2223090904
3253,177.6799088,65.4883882616
3254,167.141017,45.139226023679996
3255,175.0804982,60.7864989488
3256,171.96145439999998,61.890179003200004
3257,172.50681780000002,60.464176473600006
3258,169.77532720000002,59.7091272304
3259,177.78618240000003,61.3328051536
3260,168.83837200000002,53.6232380072
3261,163.0315256,50.35696737439999
3262,168.26484,58.4402036104
3263,174.7764602,59.325751272
3264,171.85403780000001,58.319684216000006
3265,169.598721,59.065162668
3266,166.06400620000002,59.8485614112
3267,169.63237600000002,54.5372712464
3268,181.0375094,62.283760781599995
3269,169.2028366,54.8836794568
3270,167.208327,55.9312501808
3271,176.7118132,59.28134461519999
3272,172.73666239999997,63.4951235768
3273,174.48855120000002,50.521076959999995
3274,168.71477560000002,56.698002097599996
3275,170.16117860000003,55.3902510024
3276,172.6315572,58.605946127200006
3277,174.4083634,52.9799084736
3278,169.20415739999999,49.995137036
3279,171.796583,59.4818322792
3280,178.6033004,63.063576147999996
3281,177.1725184,56.5117572224
3282,170.40212300000002,56.6825346104
3283,173.1329024,57.6087694744
3284,172.9918054,60.8663765
3285,177.086514,70.6276309808
3286,169.326306,49.750650948
3287,175.8043728,64.5753529248
3288,164.262054,56.800468530399996
3289,171.810426,52.8288169784
3290,180.2278336,58.753635682399995
3291,171.9263516,58.9496327856
3292,173.71164140000002,59.47044712
3293,180.2043386,67.68948880079999
3294,176.25796599999998,62.981294559199995
3295,163.2980224,58.076286748799994
3296,178.73184980000002,61.973095620799995
3297,170.2979068,57.784944607199996
3298,167.7321258,58.99980006079999
3299,170.7870854,60.023874719199995
3300,173.868842,52.33580783359999
3301,172.72756919999998,55.085890770400006
3302,173.2261458,60.59934688960001
3303,175.6449116,61.557650708
3304,183.8138564,62.996444532
3305,178.24640499999998,62.859913340000006
3306,169.90534979999998,59.1429990552
3307,172.3666606,59.3723805296
3308,176.083214,57.3641019496
3309,174.881159,57.008122948
3310,161.5406218,49.155538244
3311,171.9116958,66.2492434824
3312,167.44175299999998,58.4919130984
3313,167.74751820000003,63.022389994399994
3314,172.89975579999998,62.008203641600005
3315,174.0730326,62.106179513600004
3316,168.6897566,55.095824435199994
3317,171.84395400000002,63.06189785760001
3318,176.2651796,56.3754981856
3319,179.63052720000002,61.4175361392
3320,176.273333,57.962934108
3321,174.5232222,61.210743546399996
3322,176.2341154,59.369160026399996
3323,175.29578859999998,60.57798270640001
3324,174.8706434,55.0157654472
3325,169.3664888,59.110884741599996
3326,162.9159048,61.96833290479999
3327,166.25100099999997,54.7352187952
3328,170.60377359999998,59.9542483472
3329,171.5133222,56.2627352144
3330,170.6310024,60.7072110672
3331,169.5043854,59.744416688
3332,177.859944,53.5198643904
3333,170.61898820000002,52.8279551536
3334,165.58051719999997,62.91352791440001
3335,173.5521802,58.0492526656
3336,184.2770508,63.4608773808
3337,179.6097754,67.13846523919999
3338,180.03644459999998,63.7977148
3339,170.08563900000001,59.24333360559999
3340,177.36017360000002,64.8841129992
3341,165.5173474,58.491141991999996
3342,173.3199988,63.741424032800005
3343,169.49478420000003,64.6701082936
3344,183.63049379999998,63.0244765176
3345,175.6743756,57.8571564536
3346,171.6075308,52.233159964
3347,167.060372,54.2790413208
3348,171.27093000000002,45.7006186984
3349,170.7769,55.6938854872
3350,177.45544900000002,66.579821332
3351,182.5923704,65.6782165136
3352,174.9355658,63.04520567200001
3353,177.91704320000002,62.14314726159999
3354,174.5845886,62.520535805600005
3355,175.34854439999998,62.96056540479999
3356,175.9317538,58.209597437599996
3357,178.0402586,56.6272417456
3358,178.119913,59.7096715408
3359,169.0303706,54.4371181328
3360,168.58640400000002,53.1053720208
3361,166.93573419999998,51.6935215616
3362,171.8462908,57.4431630352
3363,164.3290846,49.1495054704
3364,168.681527,57.7033434064
3365,175.96794880000002,61.054843976
3366,174.3254832,55.127984108
3367,174.2534996,65.8290812128
3368,178.7678416,61.327452768
3369,175.9829094,57.864912876800005
3370,181.97715699999998,69.69509118799999
3371,178.7421114,70.700931448
3372,166.2479784,55.0936925528
3373,176.92611300000002,60.7144685392
3374,171.9545202,49.4198009432
3375,177.90807700000002,59.213033659999994
3376,171.95185320000002,56.2876374152
3377,169.81423999999998,60.105884152799995
3378,177.4873514,70.1117607992
3379,174.036736,56.247222368
3380,171.9151756,57.923018012
3381,171.754419,51.82742192
3382,175.9044742,64.76073597519999
3383,175.21806460000002,52.569952024
3384,170.1341276,56.748033295199996
3385,161.0617302,54.3472615576
3386,173.60773000000003,57.7446202784
3387,178.1622802,59.082625959999994
3388,171.89117259999998,56.857122171200004
3389,172.2893684,53.5305691616
3390,180.7369766,58.725649055999995
3391,177.91351260000002,62.7999484776
3392,176.4033302,62.911577468800004
3393,172.1663054,61.222899812
3394,165.7916166,54.264344939999994
3395,176.40256820000002,59.91279003839999
3396,172.4886568,59.962367644000004
3397,173.135544,66.65879169920001
3398,168.6035236,50.8088357248
3399,174.5969584,58.8412696568
3400,177.1701054,58.4857896064
3401,176.394237,56.9477498528
3402,164.90398820000001,46.6541598008
3403,164.5947432,54.1604270128
3404,167.2391118,65.2513410824
3405,173.6046312,58.9502678144
3406,173.0637636,56.774386990400004
3407,168.46331560000002,57.5858630784
3408,179.7016472,50.8584133304
3409,171.4245238,52.2007734952
3410,167.151558,54.4395675296
3411,171.22160319999998,55.6742903128
3412,173.7352126,60.562560578399996
3413,183.38642520000002,65.3652380336
3414,182.0040302,66.64450355119999
3415,178.2958842,60.8193843688
3416,167.44457240000003,51.221014775200004
3417,186.3098636,64.6311901
3418,163.1149646,55.0614875208
3419,166.8898364,55.6786901552
3420,175.0177602,61.7363205968
3421,172.877353,57.976405790399994
3422,169.8031402,63.072194396
3423,176.7509292,56.5040007992
3424,176.3389412,57.5393698984
3425,172.7889864,66.1616548672
3426,182.1611546,62.095610820000005
3427,170.05764820000002,60.537204785600004
3428,177.1573546,55.4244518392
3429,174.7532446,52.4535149576
3430,172.4500234,56.870004183999995
3431,174.1845386,58.628897882400004
3432,174.56355739999998,58.5983711408
3433,176.8750336,60.3596688768
3434,175.187102,62.6078976248
3435,169.882058,53.9108606944
3436,175.8053126,64.7550660752
3437,172.67062239999998,57.2771937224
3438,174.14354300000002,54.0403158512
3439,172.52142279999998,53.0976155976
3440,175.6437432,54.636970768
3441,175.5082342,59.946854797600004
3442,169.97873040000002,49.3254538072
3443,171.2924184,48.312764308
3444,171.90333919999998,59.064210124800006
3445,177.8590042,63.7025965576
3446,172.16874380000002,56.4819108688
3447,184.9924926,63.2173891952
3448,172.86904719999998,58.71195057760001
3449,171.3182756,58.5584550448
3450,166.549451,53.624508064800004
3451,171.690411,53.3780715312
3452,172.266737,63.8939670224
3453,173.9203532,55.6418584848
3454,161.51278340000002,47.385395464
3455,172.61659659999998,58.5181760752
3456,165.6700268,56.391328546400004
3457,168.7803076,46.2273297288
3458,171.03608160000002,63.237982271999996
3459,166.8654778,60.207171246399994
3460,179.6478246,60.2422792672
3461,171.2343794,56.4005818232
3462,177.198655,57.4966868912
3463,166.0403334,54.362094016
3464,177.80751840000002,50.7739998592
3465,168.2192216,53.18819792
3466,180.3895808,59.8095978584
3467,169.337355,55.6338299064
3468,167.04564000000002,53.090448844
3469,175.75745899999998,53.4607613528
3470,167.6664922,59.369568259199994
3471,167.1590002,56.40756714
3472,176.8766338,59.443458396
3473,170.6927752,64.44771213599999
3474,172.31443819999998,45.526847603200004
3475,161.42078460000002,57.6505906568
3476,173.5109814,56.3385757968
3477,166.3192254,52.8685062784
3478,176.7542058,56.0482315576
3479,167.938704,50.7364424416
3480,181.5962078,68.1182693184
3481,180.11708959999999,58.137793824
3482,165.3261616,54.6332059544
3483,169.8072296,50.1985276888
3484,171.01954619999998,61.589674303200006
3485,178.8620248,66.1739472104
3486,179.7002248,65.6305893536
3487,177.53838000000002,58.1979854824
3488,173.4760818,62.2276514512
3489,172.3060562,57.723800405599995
3490,165.7203442,55.426447644
3491,172.3363076,63.3233936456
3492,178.88112560000002,58.883952664000006
3493,179.21033500000001,69.3926360424
3494,172.4313544,56.037889660000005
3495,177.06238399999998,62.493864595999995
3496,170.3646326,52.7575576752
3497,182.59607880000002,56.921668312799994
3498,181.05765159999999,61.2001748528
3499,169.20862780000002,53.055431541599994
3500,176.10449920000002,59.433706168
3501,175.69482259999998,62.708776485600005
3502,175.08471459999998,53.0752081528
3503,166.0959594,53.1559475288
3504,168.659683,60.475833788
3505,167.5677878,55.0790415312
3506,166.6691358,55.463732906400004
3507,170.673522,58.6478126688
3508,166.9969228,48.5195115416
3509,163.4250732,53.8568832464
3510,165.7999478,50.8121923056
3511,181.2800794,60.54695701360001
3512,173.0694278,57.8524390968
3513,183.0169822,59.586566672000004
3514,166.889938,52.1611295544
3515,170.3729892,56.9650770672
3516,162.482149,38.4933820124
3517,165.76949320000003,58.7141731784
3518,167.57144540000002,57.5901722024
3519,173.4538568,63.4365648496
3520,167.1637246,54.739663996800004
3521,162.8626156,57.7959668928
3522,170.23318759999998,54.470275708
3523,175.3426008,60.232663116800005
3524,175.24194060000002,56.0124431488
3525,163.6238028,51.9137404776
3526,170.5770782,51.227773296
3527,174.6690182,53.0362899592
3528,175.30805679999997,60.7478075512
3529,169.5763182,58.179751083999996
3530,173.18309280000003,48.565415052
3531,170.91012300000003,58.159384803200005
3532,174.3790518,57.4062406464
3533,180.509291,57.0895880712
3534,178.5918958,61.058699508000004
3535,184.071514,68.9995532152
3536,174.938944,61.464256115199994
3537,164.3087138,52.5946274288
3538,173.047152,57.903967148
3539,171.10776040000002,63.98464006319999
3540,166.63261060000002,49.700982624
3541,172.830998,55.5100446496
3542,175.9733082,60.874722592800005
3543,174.9299524,61.146832433600004
3544,174.12081,49.176857068
3545,178.82108,55.122949236800004
3546,180.066823,59.640453401600006
3547,161.4807032,51.176063808
3548,177.7183136,58.64758587279999
3549,177.4546616,65.6143961192
3550,171.2810646,55.909024172799995
3551,167.52062,59.001206196
3552,168.95279900000003,44.379554678
3553,169.1480996,60.6816738376
3554,164.6437144,48.3177991792
3555,174.6603314,63.260888668
3556,170.8061862,53.010389855999996
3557,171.7582036,60.6715133768
3558,168.0545788,53.936987593599994
3559,171.2594238,55.4875011272
3560,174.3760546,57.7730151376
3561,171.229401,51.712481707200006
3562,173.3435446,62.145868813599996
3563,167.7031444,49.8986126584
3564,165.7555486,60.32369903119999
3565,177.5813568,60.0524963744
3566,167.1088606,53.307674052799996
3567,171.9948046,59.163546772800004
3568,173.4682332,53.414404250400004
3569,166.65298140000002,53.409414738399995
3570,172.1657466,58.5478863512
3571,163.3305852,47.9158259488
3572,170.9599324,59.7728115472
3573,175.170719,59.817762514399995
3574,165.0474474,57.147103536799996
3575,175.46032979999998,56.1937438712
3576,171.1815982,60.3443374672
3577,170.8747154,59.5048293936
3578,171.8101466,57.486934663199996
3579,178.95542060000002,68.770897488
3580,175.49931880000003,66.7653858192
3581,167.809418,61.127146540800005
3582,171.9691252,60.529584439999994
3583,170.1419,50.462155359200004
3584,166.28498620000002,53.0877726512
3585,174.49406299999998,58.879824976799995
3586,167.74342879999998,45.030427446560005
3587,167.87954739999998,58.3179605664
3588,177.3046492,68.74096041600001
3589,172.05601860000002,63.225962083999995
3590,169.372407,54.45444534719999
3591,175.054006,56.2760708192
3592,170.3442872,62.414213840799995
3593,165.75024,58.73617239039999
3594,173.561502,63.412615192
3595,173.7127844,67.3686631792
3596,172.33099900000002,54.7143535632
3597,168.600501,62.896971806399996
3598,160.83567019999998,41.90061996696
3599,169.08993360000002,61.934404223200005
3600,172.44016820000002,53.618611368799996
3601,180.1899876,62.874428284
3602,177.5770896,61.539507028
3603,164.84147879999998,47.4394182712
3604,176.445799,58.1844230816
3605,174.1611452,56.919354993599995
3606,168.99031480000002,65.2625448048
3607,174.340012,56.8582561512
3608,180.086635,57.3049081936
3609,181.0104584,63.3792308208
3610,170.5235858,52.7239918672
3611,164.59799439999998,44.36030423352
3612,179.5027144,62.0750177432
3613,167.9829254,51.1604602432
3614,164.5178574,51.05309501679999
3615,173.62545920000002,54.777402851199994
3616,173.3421222,54.1378381312
3617,172.03877200000002,61.4505122776
3618,170.2939952,63.708946845599996
3619,177.6708918,64.435238356
3620,163.8549174,57.538689510400005
3621,172.4079864,55.8492861064
3622,174.2835224,53.6815699384
3623,172.9258416,61.023137895199994
3624,168.5307272,53.0164679888
3625,169.44908959999998,49.4032448352
3626,180.75010840000002,61.213555816799996
3627,164.49177160000002,49.7102359008
3628,169.5486576,48.3173455872
3629,169.51159900000002,54.2013410112
3630,176.99103540000002,62.5007138352
3631,179.6392902,68.5084491568
3632,173.5948014,55.104760197599994
3633,171.921932,66.5778255272
3634,170.1477166,63.5167599152
3635,176.37335819999998,52.8469606584
3636,178.6968994,63.8618073496
3637,173.4582002,63.546833064800005
3638,177.33276700000002,59.7226896312
3639,172.9171802,65.3382039504
3640,176.8603778,61.932952728800004
3641,172.5843132,56.4805047336
3642,169.3382694,55.9478062888
3643,184.2760856,63.653744699200004
3644,167.550973,56.7603709976
3645,174.5995746,64.5119861224
3646,186.0618834,70.9207874904
3647,162.161982,51.6492056232
3648,170.10179340000002,54.777221414399996
3649,171.92617380000002,54.7248768976
3650,169.7031912,63.4213241584
3651,169.4772328,54.006387169599996
3652,175.011334,63.961234716
3653,177.6111002,65.0566140368
3654,177.4326144,60.559430793599994
3655,176.0825028,62.18192937759999
3656,169.1409368,55.2091317168
3657,174.8898204,58.022309300799996
3658,169.0123366,51.4701728608
3659,166.7716756,58.0973334176
3660,176.04734919999999,59.772539392000006
3661,178.23698159999998,62.71517213279999
3662,172.6441556,57.042822736
3663,169.8059596,54.6067615408
3664,172.5581004,58.5343693096
3665,183.9898022,61.86586647199999
3666,171.6683638,59.0034287968
3667,174.2790774,53.7643504784
3668,178.87668060000001,58.89778722
3669,168.6771582,54.21898574
3670,179.2501114,62.755178947199994
3671,177.2863358,58.4949068056
3672,171.06140539999998,52.979772396
3673,168.66168960000002,55.8519622992
3674,164.30957740000002,53.0386939968
3675,176.630457,57.4235678608
3676,176.3686592,64.0441966928
3677,176.1955328,59.696970964799995
3678,170.24703060000002,49.578921016799995
3679,174.24488900000003,52.801737536
3680,164.86136699999997,45.962704156
3681,187.122816,67.093741068
3682,173.66015560000002,64.06542479839999
3683,173.508416,62.997986744799995
3684,163.8702336,67.3587295144
3685,167.9699968,45.8360612696
3686,166.077773,57.0266295016
3687,165.39334459999998,48.229031224799996
3688,170.32688819999998,57.329220724799995
3689,170.16811280000002,60.90493182
3690,170.38520659999998,56.9951048576
3691,165.83235820000002,51.3707001352
3692,172.96241759999998,54.2455662312
3693,169.38447200000002,52.733517299199995
3694,173.58240619999998,65.1805807304
3695,169.7803564,51.0550001032
3696,174.8527872,59.4835105696
3697,157.209236,43.429370156400005
3698,166.97449459999999,51.5372591176
3699,174.56373520000002,64.10121320719999
3700,172.273976,53.0309375736
3701,170.21053080000002,56.3371243024
3702,166.525194,53.327223868000004
3703,171.58515340000002,54.0820916744
3704,170.510962,51.9384612416
3705,171.8071494,58.969590833599995
3706,169.7528228,63.72291747919999
3707,173.4189064,65.3198788336
3708,176.39863119999998,59.512359020800005
3709,176.747043,57.257144956000005
3710,169.436034,47.45592902
3711,173.210855,55.1171432592
3712,175.59505140000002,61.6679642824
3713,169.1482012,61.8127054896
3714,168.8758624,59.7649644056
3715,168.5871406,53.8596501576
3716,179.618005,63.239796639999994
3717,170.5837838,58.55047182559999
3718,172.13328539999998,51.9001780768
3719,165.56136560000002,51.3426681496
3720,172.3118728,51.0534125312
3721,172.84471399999998,71.5107292456
3722,174.21077680000002,55.1524327168
3723,167.5210518,54.070887952
3724,180.3908508,61.738089605599995
3725,175.795432,52.990658604
3726,170.6044848,60.7530692184
3727,164.6624342,54.2212537
3728,182.6192436,56.7685810128
3729,168.3800798,54.2746414784
3730,176.8604794,61.8181939528
3731,169.296207,51.0173519672
3732,179.22877540000002,60.1389056504
3733,172.211873,59.66848538720001
3734,174.620555,58.278997013600005
3735,169.7895766,62.1769852248
3736,171.39912379999998,51.2453273064
3737,170.53288220000002,56.478327492
3738,173.7365334,62.7226110416
3739,174.9069146,61.992690795200005
3740,168.08218860000002,54.1000085584
3741,174.8784412,59.5367169112
3742,174.43902119999998,58.89928407359999
3743,177.346229,70.8102924792
3744,163.220146,49.0215471672
3745,177.0799354,61.817604283200005
3746,180.189759,62.1276344152
3747,177.97218660000001,63.2365307776
3748,180.0438868,61.560190823199996
3749,166.3580366,53.827263688799995
3750,173.94021600000002,62.958116008000005
3751,174.0230962,63.01105019439999
3752,173.13000680000002,53.6393858824
3753,182.7749964,61.3871908344
3754,164.4773698,58.632209104
3755,178.5820406,61.3214653536
3756,171.25238800000002,52.2443183272
3757,173.34057280000002,50.9069930336
3758,173.3447892,55.4748912696
3759,174.44140879999998,58.1519005352
3760,176.4067338,71.3720661712
3761,170.1805842,58.1635124904
3762,174.0810082,52.1800443408
3763,172.9650592,67.9988385448
3764,169.87901000000002,53.851031909599996
3765,163.4673134,50.7534521416
3766,164.9839728,54.2227505536
3767,172.988605,55.3310118872
3768,169.69605380000002,50.4354387904
3769,162.2771456,50.8858556464
3770,171.162091,48.128878111199995
3771,175.0628706,59.992304716
3772,173.6066378,53.536102984
3773,167.34383599999998,59.80828244160001
3774,167.1809204,55.678100485600005
3775,171.835826,57.3377936136
3776,177.57592119999998,61.492106664000005
3777,176.3737138,65.59598028399999
3778,174.30623,60.740867593599994
3779,174.211996,63.0763674424
3780,177.7035054,65.034433388
3781,173.94557540000002,60.745721028000006
3782,178.1567176,60.3144457544
3783,171.9406772,68.7389646112
3784,177.1462802,63.6969720168
3785,162.93348160000002,52.5661872104
3786,180.73354759999998,66.3640476176
3787,178.8700258,61.3455057296
3788,176.29784400000003,58.973854598399996
3789,170.7741314,51.419642712
3790,176.6026186,49.7866207936
3791,177.2450862,70.3467668144
3792,167.28467940000002,52.8882375304
3793,174.07234680000002,52.5696345096
3794,176.3535462,56.17523731759999
3795,179.11371340000002,59.9468094384
3796,184.05335300000002,68.0466925008
3797,179.25166080000002,55.9754754008
3798,164.6183906,51.6102874296
3799,175.6205022,56.6884766656
3800,184.3962276,63.590786129600005
3801,170.9395108,56.9869855608
3802,176.14925399999998,56.540787110400004
3803,175.35499600000003,52.487488998399996
3804,181.6286182,67.0384482032
3805,174.20292820000003,56.1164971536
3806,175.04968799999997,62.3615064504
3807,177.6656086,54.1465017384
3808,174.33325560000003,50.707503272
3809,173.5070698,63.812002948
3810,175.14313460000002,64.4920280744
3811,166.43543040000003,59.267373981599995
3812,169.1323262,59.4458170744
3813,176.3645444,53.870173492
3814,179.43271199999998,66.9502245592
3815,174.1897964,63.68204884000001
3816,172.97577800000002,58.659923575200004
3817,179.2419834,56.9037514288
3818,165.0352808,48.559971948
3819,172.3487536,58.098149883199994
3820,180.7736034,59.53168204
3821,171.8832478,50.9435071896
3822,167.74878819999998,48.4421741056
3823,174.99258880000002,57.114671708799996
3824,168.7278058,62.913573273599994
3825,176.3432084,62.4865164056
3826,159.148272,50.015775472
3827,167.1147026,58.18342517920001
3828,181.2342832,68.1921594552
3829,174.09457179999998,54.621866154399996
3830,169.270807,53.8622809912
3831,170.437302,60.0103576776
3832,172.9717648,55.7276780912
3833,171.3166246,52.7148293088
3834,174.165006,48.048048016799996
3835,169.5310554,50.4432405728
3836,172.4962514,52.582879396
3837,171.74128720000002,60.16557686
3838,169.6708824,58.4097675872
3839,167.84840699999998,47.8543642328
3840,176.36230920000003,59.372970199200005
3841,177.95689579999998,72.50858628639999
3842,171.049823,51.3071972552
3843,166.82740320000002,47.4925338944
3844,171.8383406,59.002839127200005
3845,183.7812174,66.3665423736
3846,163.9874292,53.4812637112
3847,169.0705534,57.094532224
3848,182.5768256,62.9216472112
3849,175.408717,54.0401344144
3850,174.8721166,59.0264259112
3851,173.5723732,57.7189469712
3852,170.6974742,54.4683706216
3853,170.0282096,52.9749189616
3854,166.85895,50.8478446368
3855,179.21879320000002,62.33424557119999
3856,168.462706,50.8704335184
3857,168.4518094,64.1283380088
3858,174.6762826,55.223056991199996
3859,175.09733839999998,59.124129628
3860,178.3025136,58.6096655816
3861,175.66248840000003,64.2313033928
3862,168.9840918,48.8846077424
3863,177.2145554,64.1810907584
3864,173.5761578,50.8740168952
3865,169.4447208,52.7621843136
3866,164.9391926,58.2955984808
3867,165.2671574,46.677202274399995
3868,170.67753520000002,51.911200362399995
3869,166.66337,51.956786358399995
3870,173.2573116,52.1634882328
3871,182.40425800000003,68.75461353520001
3872,165.6953506,53.8449537768
3873,172.3272398,60.1634903368
3874,168.08823379999998,52.3163033776
3875,176.81740100000002,60.595219202399996
3876,168.10342300000002,60.101212155199995
3877,172.3265032,61.014474288
3878,175.49774399999998,57.226300699999996
3879,167.9528264,59.585115177599995
3880,165.50187880000001,52.649648138399996
3881,177.2769378,64.1272947472
3882,170.1859436,57.7697946344
3883,175.60864039999998,63.5936437592
3884,167.17838039999998,57.4477443144
3885,173.2367376,55.3317829936
3886,169.9236378,60.874087564
3887,165.21308080000003,46.305392912
3888,168.076118,53.4020211888
3889,159.8464164,51.9912139912
3890,163.7882678,53.2953817096
3891,169.28144960000003,50.6908110864
3892,183.9326014,68.915593336
3893,182.3712126,55.784104936
3894,166.7783812,55.9679911328
3895,170.0258728,48.867598042400004
3896,178.3780786,62.986556226400005
3897,173.2533492,59.3067457672
3898,170.2784504,49.358520664
3899,179.64533540000002,54.3368743008
3900,171.29244380000003,60.178050639999995
3901,175.33193279999998,65.42928522400001
3902,180.55165820000002,59.053051761599995
3903,169.1394382,54.3632733552
3904,159.6252332,50.86920882
3905,165.1384302,51.0751849472
3906,174.9951542,57.458721240799996
3907,171.5088772,54.597961856
3908,181.7677086,61.78000150639999
3909,177.5734574,52.136771663999994
3910,166.99163959999998,52.6770450952
3911,172.37649040000002,59.600446587200004
3912,176.146841,57.251928647999996
3913,169.07014700000002,57.5296630296
3914,165.0733808,48.3850215136
3915,168.3708596,61.8494464416
3916,173.29462420000002,65.69295825360001
3917,174.5445836,54.994628060000004
3918,171.0599068,51.6684832832
3919,176.4062766,60.4175018568
3920,174.2140534,53.8555224704
3921,170.53031679999998,63.29096181760001
3922,168.0896562,55.5544059472
3923,165.4018028,62.02117637279999
3924,175.21387360000003,73.5511221392
3925,177.05461160000002,52.6791316184
3926,167.393112,52.7923481816
3927,168.6762946,55.681094192799996
3928,177.00490380000002,57.066727034399996
3929,181.1586674,57.696222012
3930,176.2662464,57.247846319999994
3931,170.43417780000001,57.7918392056
3932,164.7145042,55.0971852112
3933,167.5741124,54.4891451352
3934,176.28214680000002,59.3700672104
3935,178.431825,67.4354772808
3936,169.5796456,49.432002568
3937,174.09502899999998,59.9393705296
3938,183.682259,65.9025631168
3939,167.9795726,56.3006555056
3940,166.43433819999998,48.1014811544
3941,169.77893400000002,63.7266822928
3942,174.1126312,55.411116234400005
3943,170.77679840000002,61.5564713688
3944,172.4431908,62.553421225600005
3945,170.3715922,56.1421251016
3946,174.9312224,59.47902000879999
3947,166.34035820000003,57.983572544
3948,170.04278920000002,59.460649532800005
3949,172.5898504,52.933279215999995
3950,165.38227020000002,63.1346540144
3951,175.8404408,65.4448434296
3952,174.9530918,53.2221266016
3953,177.12496960000001,57.7231200176
3954,179.82095099999998,62.694624415199996
3955,173.0302102,65.0105290896
3956,171.58495019999998,55.561663419199995
3957,167.8191462,62.356925171200004
3958,169.2854628,51.600172328
3959,171.57514580000003,61.44171259280001
3960,171.23694480000003,50.7154864912
3961,163.04590199999998,55.8489232328
3962,171.5050164,60.395049052800005
3963,167.529129,48.915270561599996
3964,171.751117,57.0997938912
3965,167.5360886,58.523301664799995
3966,176.5095276,51.6677121768
3967,171.9431918,61.038968256000004
3968,164.5601992,57.9635237776
3969,181.10225400000002,63.1065313104
3970,169.1927782,51.178104972
3971,168.6592766,55.2689151424
3972,179.7534124,56.304556396799995
3973,174.502953,53.5523869368
3974,175.95964300000003,61.578470580799994
3975,170.5401466,49.561276287999995
3976,176.2919766,65.63639533119999
3977,177.02768759999998,64.64470714160001
3978,170.7089042,62.218942484799996
3979,171.69465280000003,51.4370152856
3980,179.7699478,65.640885892
3981,170.06790980000002,58.4436055504
3982,172.5115676,53.0756163856
3983,167.05259959999998,52.6314590992
3984,175.3371652,60.251850058399995
3985,171.55081259999997,61.014111414400006
3986,162.8309672,56.565190359999995
3987,173.23241960000001,58.409586150399996
3988,173.8074248,61.489067597600005
3989,178.33919120000002,66.4893750872
3990,173.2928462,55.8237488768
3991,172.0999098,60.164170724799995
3992,179.20614400000002,63.2709584104
3993,170.46321000000003,59.2892824752
3994,168.9321488,46.4395200664
3995,172.2206106,55.1687620288
3996,169.74560920000002,52.0778500632
3997,168.942639,53.0815584408
3998,172.7268072,52.6339538552
3999,170.9542682,52.9497446056
4000,171.0083194,54.012964253599996
4001,175.2625908,57.5146944936
